0.3, -0.2
0.3, -0.15
0.3, -0.1
0.3, -0.05
0.3, 0.0
0.3, 0.05
0.3, 0.1
0.3, 0.15
0.3, 0.2
0.35, -0.2
0.35, -0.15
0.35, -0.1
0.35, -0.05
0.35, 0.0
0.35, 0.05
0.35, 0.1
0.35, 0.15
0.35, 0.2
0.4, -0.2
0.4, -0.15
0.4, -0.1
0.4, -0.05
0.4, 0.0
0.4, 0.05
0.4, 0.1
0.4, 0.15
0.4, 0.2
0.45, -0.2
0.45, -0.15
0.45, -0.1
0.45, -0.05
0.45, 0.0
0.45, 0.05
0.45, 0.1
0.45, 0.15
0.45, 0.2
